match_id,division,date,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odds_b365_home,odds_b365_draw,odds_b365_away,odds_avg_home,odds_avg_draw,odds_avg_away,season
10997,E0,2020-02-15,Norwich,Liverpool,0,1,A,0,0,D,S Attwell,5,17,1,6,5,11,2,7,1,2,0,0,11,6.25,1.25,10.02,6,1.29,2019-2020
10996,E0,2020-02-15,Southampton,Burnley,1,2,A,1,1,D,S Hooper,10,9,2,6,8,11,4,3,2,2,0,0,1.75,3.8,4.75,1.79,3.69,4.7,2019-2020
10998,E0,2020-02-16,Aston Villa,Tottenham,2,3,A,1,2,A,M Atkinson,18,23,4,10,12,10,12,7,2,0,0,0,4,3.8,1.85,4.01,3.78,1.89,2019-2020
10999,E0,2020-02-16,Arsenal,Newcastle,4,0,H,0,0,D,L Mason,15,10,7,2,15,9,5,6,2,0,0,0,1.4,4.75,8,1.43,4.6,7.72,2019-2020
11000,E0,2020-02-17,Chelsea,Man United,0,2,A,0,1,A,A Taylor,17,9,1,3,11,11,9,8,4,3,0,0,1.85,3.5,4.5,1.86,3.6,4.35,2019-2020
11001,E0,2020-02-19,Man City,West Ham,2,0,H,1,0,H,K Friend,20,3,7,0,5,7,6,1,0,1,0,0,1.12,9.5,17,1.13,9.37,18.28,2019-2020
11007,E0,2020-02-22,Leicester,Man City,0,1,A,0,0,D,P Tierney,10,18,3,7,14,10,3,7,0,0,0,0,4.5,4.2,1.7,4.49,4.15,1.73,2019-2020
11002,E0,2020-02-22,Chelsea,Tottenham,2,1,H,1,0,H,M Oliver,17,5,7,3,14,14,3,5,1,2,0,0,1.72,4,4.5,1.73,3.94,4.72,2019-2020
11003,E0,2020-02-22,Burnley,Bournemouth,3,0,H,0,0,D,M Dean,16,12,10,4,9,9,7,3,4,3,0,0,2.1,3.3,3.7,2.15,3.28,3.65,2019-2020
11004,E0,2020-02-22,Crystal Palace,Newcastle,1,0,H,1,0,H,P Bankes,18,8,9,2,15,11,7,5,2,6,0,1,1.95,3.4,4.2,1.96,3.3,4.35,2019-2020
11005,E0,2020-02-22,Sheffield United,Brighton,1,1,D,1,1,D,G Scott,14,8,3,2,3,6,12,2,0,2,0,0,1.95,3.4,4.2,1.96,3.34,4.31,2019-2020
11006,E0,2020-02-22,Southampton,Aston Villa,2,0,H,1,0,H,C Pawson,28,4,9,1,13,17,9,6,1,4,0,0,1.61,4.33,5,1.64,4.23,5.1,2019-2020
11010,E0,2020-02-23,Arsenal,Everton,3,2,H,2,2,D,S Attwell,9,17,4,5,12,12,6,3,0,4,0,0,2,3.6,3.7,2.04,3.6,3.63,2019-2020
11008,E0,2020-02-23,Man United,Watford,3,0,H,1,0,H,M Atkinson,21,7,9,2,6,15,3,5,0,1,0,0,1.6,3.9,6,1.6,3.97,5.98,2019-2020
11009,E0,2020-02-23,Wolves,Norwich,3,0,H,2,0,H,C Kavanagh,19,6,6,4,11,6,4,1,2,3,0,0,1.5,4.2,7,1.52,4.27,6.55,2019-2020
11011,E0,2020-02-24,Liverpool,West Ham,3,2,H,1,1,D,J Moss,25,7,7,4,4,10,16,8,0,3,0,0,1.16,8,15,1.17,7.81,16.2,2019-2020
11012,E0,2020-02-28,Norwich,Leicester,1,0,H,0,0,D,C Pawson,11,19,6,4,13,16,6,7,1,2,0,0,4.33,4.1,1.72,4.66,4.02,1.74,2019-2020
11016,E0,2020-02-29,West Ham,Southampton,3,1,H,2,1,H,A Taylor,14,10,7,2,8,11,4,9,1,1,0,0,2.65,3.6,2.5,2.71,3.54,2.55,2019-2020
11013,E0,2020-02-29,Brighton,Crystal Palace,0,1,A,0,0,D,M Atkinson,24,12,8,3,8,9,8,7,1,1,0,0,2.05,3.25,3.9,2.08,3.24,3.93,2019-2020
11014,E0,2020-02-29,Bournemouth,Chelsea,2,2,D,0,1,A,A Marriner,9,23,5,6,8,5,4,14,2,2,0,0,4.75,3.8,1.72,4.68,3.84,1.76,2019-2020
11015,E0,2020-02-29,Newcastle,Burnley,0,0,D,0,0,D,A Madley,21,8,4,1,11,9,11,7,4,3,0,0,2.62,3.1,2.9,2.64,3.11,2.9,2019-2020
11017,E0,2020-02-29,Watford,Liverpool,3,0,H,0,0,D,M Oliver,14,7,5,1,4,8,3,5,0,0,0,0,8,4.75,1.4,7.52,4.84,1.42,2019-2020
11019,E0,2020-03-01,Tottenham,Wolves,2,3,A,2,1,H,S Attwell,13,14,5,4,12,14,4,5,3,2,0,0,2.45,3.2,3,2.44,3.17,3.13,2019-2020
11018,E0,2020-03-01,Everton,Man United,1,1,D,1,1,D,C Kavanagh,16,14,5,5,11,11,13,8,3,4,0,0,2.5,3.25,2.9,2.54,3.33,2.85,2019-2020
11025,E0,2020-03-07,Wolves,Brighton,0,0,D,0,0,D,A Marriner,11,7,1,1,4,7,2,0,1,3,0,0,1.61,3.9,5.75,1.65,3.95,5.48,2019-2020
11024,E0,2020-03-07,Southampton,Newcastle,0,1,A,0,0,D,G Scott,6,14,3,7,14,15,5,8,0,3,1,0,1.61,4.1,5.25,1.67,3.95,5.27,2019-2020
11026,E0,2020-03-07,Burnley,Tottenham,1,1,D,1,0,H,J Moss,21,13,8,2,16,11,3,5,5,4,0,0,2.7,3.3,2.62,2.72,3.3,2.69,2019-2020
11023,E0,2020-03-07,Sheffield United,Norwich,1,0,H,1,0,H,S Hooper,10,12,4,5,12,8,10,5,0,0,0,0,1.65,3.75,5.75,1.66,3.78,5.71,2019-2020
11022,E0,2020-03-07,Crystal Palace,Watford,1,0,H,1,0,H,A Taylor,10,10,3,4,12,19,8,8,4,4,0,0,2.55,3.2,2.9,2.57,3.19,2.95,2019-2020
11021,E0,2020-03-07,Arsenal,West Ham,1,0,H,0,0,D,M Atkinson,9,14,2,6,11,9,6,7,1,2,0,0,1.57,4.4,5.5,1.56,4.37,5.78,2019-2020
11020,E0,2020-03-07,Liverpool,Bournemouth,2,1,H,2,1,H,P Tierney,14,6,6,4,10,12,9,4,0,1,0,0,1.22,6.5,13,1.25,6.24,11.93,2019-2020
11027,E0,2020-03-08,Chelsea,Everton,4,0,H,2,0,H,K Friend,17,3,11,1,8,10,6,1,1,2,0,0,1.8,3.9,4.2,1.87,3.74,4.2,2019-2020
11028,E0,2020-03-08,Man United,Man City,2,0,H,1,0,H,M Dean,12,7,6,2,11,9,2,11,2,4,0,0,5,4.33,1.6,5.04,4.28,1.64,2019-2020
11029,E0,2020-03-09,Leicester,Aston Villa,4,0,H,1,0,H,M Oliver,15,4,7,1,15,12,9,0,2,1,0,0,1.36,5.25,8,1.38,5.12,8.05,2019-2020
11030,E0,2020-06-17,Aston Villa,Sheffield United,0,0,D,0,0,D,M Oliver,14,5,6,1,11,14,12,4,1,1,0,0,3.2,3.4,2.25,3.3,3.33,2.27,2019-2020
11031,E0,2020-06-17,Man City,Arsenal,3,0,H,1,0,H,A Taylor,20,3,12,0,9,7,5,2,1,1,0,1,1.36,5.25,7.5,1.35,5.5,8.11,2019-2020
11032,E0,2020-06-19,Norwich,Southampton,0,3,A,0,0,D,K Friend,9,22,1,9,9,15,9,7,1,1,0,0,2.8,3.5,2.45,2.84,3.4,2.53,2019-2020
11033,E0,2020-06-19,Tottenham,Man United,1,1,D,1,0,H,J Moss,10,12,3,6,17,18,7,6,0,1,0,0,3,3.4,2.37,3.03,3.4,2.43,2019-2020
11037,E0,2020-06-20,Bournemouth,Crystal Palace,0,2,A,0,2,A,S Attwell,12,7,1,2,13,15,11,4,3,2,0,0,2.45,3.2,3,2.51,3.24,2.98,2019-2020
11036,E0,2020-06-20,West Ham,Wolves,0,2,A,0,0,D,A Taylor,7,10,2,6,8,7,5,7,1,1,0,0,3.6,3.4,2.1,3.57,3.36,2.15,2019-2020
11035,E0,2020-06-20,Brighton,Arsenal,2,1,H,0,0,D,M Atkinson,9,13,5,6,13,8,10,7,2,1,0,0,3.1,3.25,2.37,3.04,3.37,2.39,2019-2020
11034,E0,2020-06-20,Watford,Leicester,1,1,D,0,0,D,C Pawson,8,15,4,2,15,12,2,7,0,1,0,0,3.6,3.5,2.05,3.59,3.52,2.09,2019-2020
11038,E0,2020-06-21,Newcastle,Sheffield United,3,0,H,0,0,D,D Coote,12,7,8,1,9,10,2,4,2,0,0,1,3.3,3.1,2.37,3.31,3.1,2.38,2019-2020
11039,E0,2020-06-21,Aston Villa,Chelsea,1,2,A,1,0,H,P Tierney,8,19,4,5,9,17,2,10,2,1,0,0,6,4.5,1.5,6,4.5,1.53,2019-2020
11040,E0,2020-06-21,Everton,Liverpool,0,0,D,0,0,D,M Dean,9,10,3,3,15,12,1,6,2,2,0,0,6,4.2,1.55,5.66,4.23,1.59,2019-2020
11041,E0,2020-06-22,Man City,Burnley,5,0,H,3,0,H,A Marriner,19,1,7,0,8,7,3,1,1,1,0,0,1.12,9,15,1.13,8.97,19.85,2019-2020
11042,E0,2020-06-23,Leicester,Brighton,0,0,D,0,0,D,L Mason,11,10,2,2,10,13,6,7,2,2,0,0,1.6,4,5.75,1.64,3.97,5.64,2019-2020
11043,E0,2020-06-23,Tottenham,West Ham,2,0,H,0,0,D,C Pawson,15,10,4,2,12,7,9,4,2,2,0,0,1.66,4,5,1.67,4.01,5.21,2019-2020
11047,E0,2020-06-24,Wolves,Bournemouth,1,0,H,0,0,D,M Oliver,10,4,2,0,11,11,6,4,3,3,0,0,1.55,4,6,1.58,4.03,6.11,2019-2020
11046,E0,2020-06-24,Norwich,Everton,0,1,A,0,0,D,A Madley,9,12,1,5,8,13,6,5,0,1,0,0,3.9,3.6,1.9,3.94,3.66,1.94,2019-2020
11048,E0,2020-06-24,Liverpool,Crystal Palace,4,0,H,2,0,H,M Atkinson,21,3,7,0,7,5,6,0,0,0,0,0,1.22,6.5,13,1.24,6.13,13.09,2019-2020
11044,E0,2020-06-24,Man United,Sheffield United,3,0,H,2,0,H,A Taylor,15,4,6,1,10,6,10,5,1,0,0,0,1.4,4.5,8.5,1.43,4.39,8.62,2019-2020
11045,E0,2020-06-24,Newcastle,Aston Villa,1,1,D,0,0,D,C Kavanagh,13,14,3,2,15,13,6,9,2,2,0,0,2.3,3.3,3.2,2.33,3.33,3.17,2019-2020
11049,E0,2020-06-25,Burnley,Watford,1,0,H,0,0,D,M Dean,9,10,5,4,13,15,1,7,1,0,0,0,3,3.25,2.45,3.02,3.22,2.48,2019-2020
11050,E0,2020-06-25,Southampton,Arsenal,0,2,A,0,1,A,G Scott,12,10,3,5,10,14,4,6,0,2,1,0,2.6,3.5,2.62,2.64,3.47,2.65,2019-2020
11051,E0,2020-06-25,Chelsea,Man City,2,1,H,1,0,H,S Attwell,15,11,10,2,13,3,5,7,1,1,0,1,4,4,1.8,4.14,4.07,1.8,2019-2020
11052,E0,2020-06-27,Aston Villa,Wolves,0,1,A,0,0,D,C Pawson,11,9,1,2,16,16,2,2,1,1,0,0,4.6,3.7,1.75,4.79,3.68,1.78,2019-2020
11053,E0,2020-06-28,Watford,Southampton,1,3,A,0,1,A,M Oliver,8,11,0,7,18,9,5,3,3,0,0,0,2.5,3.3,2.87,2.49,3.32,2.92,2019-2020
11054,E0,2020-06-29,Crystal Palace,Burnley,0,1,A,0,0,D,S Hooper,17,8,4,4,12,13,9,1,1,1,0,0,2.25,3.2,3.4,2.29,3.16,3.41,2019-2020
11055,E0,2020-06-30,Brighton,Man United,0,3,A,0,2,A,A Marriner,8,12,2,6,10,9,4,5,0,1,0,0,6,3.8,1.61,6.31,3.85,1.61,2019-2020
11058,E0,2020-07-01,Everton,Leicester,2,1,H,2,0,H,D Coote,7,15,2,3,13,10,3,5,1,1,0,0,2.5,3.3,2.9,2.54,3.28,2.9,2019-2020
11059,E0,2020-07-01,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson,10,17,4,6,10,9,2,3,2,1,0,0,5.5,4.33,1.57,5.48,4.27,1.59,2019-2020
11056,E0,2020-07-01,Arsenal,Norwich,4,0,H,2,0,H,P Bankes,13,8,8,2,10,10,6,2,1,4,0,0,1.44,4.75,7,1.44,4.69,7.23,2019-2020
11057,E0,2020-07-01,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend,12,12,1,7,11,10,6,3,2,0,0,0,2.4,3.1,3.2,2.4,3.16,3.21,2019-2020
11060,E0,2020-07-02,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh,7,9,5,2,13,13,1,6,2,0,0,0,4.2,3.4,1.95,4.1,3.41,1.98,2019-2020
11061,E0,2020-07-02,Man City,Liverpool,4,0,H,3,0,H,A Taylor,14,11,6,3,8,7,3,3,2,2,0,0,2.05,3.9,3.3,2.07,3.85,3.32,2019-2020
11062,E0,2020-07-04,Norwich,Brighton,0,1,A,0,1,A,S Attwell,12,8,1,2,11,13,0,2,2,2,0,0,3.3,3.4,2.2,3.39,3.32,2.23,2019-2020
11063,E0,2020-07-04,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss,15,7,4,1,18,8,3,7,2,1,0,0,1.66,3.6,5.75,1.68,3.63,5.84,2019-2020
11064,E0,2020-07-04,Man United,Bournemouth,5,2,H,3,1,H,M Dean,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17,1.17,7.46,17.41,2019-2020
11065,E0,2020-07-04,Wolves,Arsenal,0,2,A,0,1,A,M Oliver,10,8,1,5,6,11,3,5,2,4,0,0,2.25,3.4,3.25,2.27,3.3,3.32,2019-2020
11066,E0,2020-07-04,Chelsea,Watford,3,0,H,2,0,H,K Friend,21,7,9,3,9,12,5,3,0,2,0,0,1.4,4.75,8,1.43,4.61,7.96,2019-2020
11067,E0,2020-07-05,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes,9,10,4,3,8,14,3,9,0,0,0,0,2.9,3,2.7,2.91,2.97,2.75,2019-2020
11068,E0,2020-07-05,Newcastle,West Ham,2,2,D,1,1,D,C Pawson,11,17,4,7,9,11,6,4,0,0,0,0,2.6,3.3,2.75,2.66,3.28,2.74,2019-2020
11069,E0,2020-07-05,Liverpool,Aston Villa,2,0,H,0,0,D,P Tierney,6,9,4,3,18,8,7,5,1,1,0,0,1.33,5.5,8.5,1.35,5.45,8.4,2019-2020
11070,E0,2020-07-05,Southampton,Man City,1,0,H,1,0,H,A Marriner,8,26,4,6,6,7,2,13,1,2,0,0,8.5,6,1.3,9.03,5.56,1.33,2019-2020
11071,E0,2020-07-06,Tottenham,Everton,1,0,H,1,0,H,G Scott,12,11,2,3,14,18,5,6,3,2,0,0,2.1,3.5,3.4,2.13,3.51,3.45,2019-2020
11073,E0,2020-07-07,Watford,Norwich,2,1,H,1,1,D,A Taylor,9,12,4,3,11,15,4,3,2,4,0,0,1.7,3.75,5,1.75,3.71,5.02,2019-2020
11074,E0,2020-07-07,Arsenal,Leicester,1,1,D,1,0,H,C Kavanagh,11,13,7,5,10,14,10,1,1,0,1,0,2.3,3.5,3,2.38,3.43,3.03,2019-2020
11072,E0,2020-07-07,Crystal Palace,Chelsea,2,3,A,1,2,A,D Coote,13,14,4,6,11,10,7,9,1,0,0,0,8.5,4.5,1.4,8.43,4.5,1.43,2019-2020
11075,E0,2020-07-08,Man City,Newcastle,5,0,H,2,0,H,A Madley,23,6,9,1,12,7,8,1,0,0,0,0,1.12,9,21,1.13,9.15,22.2,2019-2020
11076,E0,2020-07-08,Sheffield United,Wolves,1,0,H,0,0,D,M Atkinson,7,6,3,1,5,6,6,1,2,0,0,0,3.8,3.2,2.1,3.96,3.08,2.14,2019-2020
11077,E0,2020-07-08,West Ham,Burnley,0,1,A,0,1,A,M Oliver,21,8,5,4,7,7,10,3,1,1,0,0,2,3.4,3.9,2.02,3.42,3.89,2019-2020
11078,E0,2020-07-08,Brighton,Liverpool,1,3,A,1,2,A,C Pawson,12,19,2,8,7,15,6,10,1,4,0,0,6,4.33,1.53,5.99,4.26,1.56,2019-2020
11079,E0,2020-07-09,Bournemouth,Tottenham,0,0,D,0,0,D,P Tierney,9,9,2,0,11,14,8,12,3,2,0,0,5.25,3.8,1.66,5.03,4,1.68,2019-2020
11080,E0,2020-07-09,Everton,Southampton,1,1,D,1,1,D,L Mason,11,17,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,2.07,3.51,3.62,2019-2020
11081,E0,2020-07-09,Aston Villa,Man United,0,3,A,0,2,A,J Moss,9,14,1,6,7,13,3,5,2,3,0,0,9,5.25,1.33,9.26,5.15,1.35,2019-2020
11085,E0,2020-07-11,Sheffield United,Chelsea,3,0,H,2,0,H,A Marriner,9,15,4,4,8,6,4,6,1,0,0,0,6,3.8,1.6,6.07,3.93,1.6,2019-2020
11084,E0,2020-07-11,Liverpool,Burnley,1,1,D,1,0,H,D Coote,23,6,9,2,7,4,12,6,1,2,0,0,1.22,6.5,12,1.25,6.27,11.44,2019-2020
11086,E0,2020-07-11,Brighton,Man City,0,5,A,0,2,A,G Scott,3,26,0,8,7,3,2,7,1,0,0,0,10,5.5,1.28,9.95,5.62,1.31,2019-2020
11082,E0,2020-07-11,Norwich,West Ham,0,4,A,0,2,A,K Friend,11,19,2,7,9,8,1,6,1,0,0,0,3.75,3.75,1.95,3.76,3.65,1.99,2019-2020
11083,E0,2020-07-11,Watford,Newcastle,2,1,H,0,1,A,C Pawson,17,8,5,4,23,15,2,4,1,4,0,0,1.8,3.6,4.5,1.82,3.58,4.65,2019-2020
11087,E0,2020-07-12,Wolves,Everton,3,0,H,1,0,H,A Taylor,14,6,7,2,9,9,5,2,0,2,0,0,2.05,3.3,3.8,2.06,3.25,4.01,2019-2020
11088,E0,2020-07-12,Aston Villa,Crystal Palace,2,0,H,1,0,H,M Atkinson,12,9,9,5,21,21,5,1,2,4,0,1,2.25,3.3,3.3,2.29,3.35,3.24,2019-2020
11089,E0,2020-07-12,Tottenham,Arsenal,2,1,H,1,1,D,M Oliver,15,13,9,4,16,11,6,5,5,3,0,0,2.62,3.4,2.7,2.6,3.48,2.68,2019-2020
11090,E0,2020-07-12,Bournemouth,Leicester,4,1,H,0,1,A,S Attwell,10,13,4,5,11,12,2,6,2,1,0,1,5.25,3.8,1.66,5.14,3.82,1.7,2019-2020
11091,E0,2020-07-13,Man United,Southampton,2,2,D,2,1,H,C Kavanagh,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10,1.29,5.73,10.41,2019-2020
11092,E0,2020-07-14,Chelsea,Norwich,1,0,H,1,0,H,J Moss,22,2,6,0,10,9,8,1,2,2,0,0,1.12,9.5,17,1.13,9.5,20.76,2019-2020
11093,E0,2020-07-15,Burnley,Wolves,1,1,D,0,0,D,M Dean,9,14,1,5,10,8,3,8,0,0,0,0,4.5,3.3,1.9,4.65,3.3,1.9,2019-2020
11094,E0,2020-07-15,Man City,Bournemouth,2,1,H,2,0,H,L Mason,8,15,4,3,10,10,3,5,1,1,0,0,1.14,8.5,17,1.15,8.68,16.72,2019-2020
11095,E0,2020-07-15,Newcastle,Tottenham,1,3,A,0,1,A,D Coote,22,8,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,4.56,3.77,1.79,2019-2020
11096,E0,2020-07-15,Arsenal,Liverpool,2,1,H,2,1,H,P Tierney,3,24,2,8,14,10,2,13,3,1,0,0,3.8,3.8,1.9,3.89,3.89,1.89,2019-2020
11100,E0,2020-07-16,Southampton,Brighton,1,1,D,0,1,A,A Marriner,21,10,6,2,6,10,8,2,1,0,0,0,2.15,3.3,3.5,2.18,3.31,3.53,2019-2020
11098,E0,2020-07-16,Leicester,Sheffield United,2,0,H,1,0,H,M Oliver,15,5,7,1,12,10,9,5,1,2,0,0,2.05,3.25,3.9,2.02,3.34,4.01,2019-2020
11097,E0,2020-07-16,Everton,Aston Villa,1,1,D,0,0,D,A Taylor,9,15,1,1,15,13,5,5,2,1,0,0,2,3.5,3.75,2.02,3.57,3.74,2019-2020
11099,E0,2020-07-16,Crystal Palace,Man United,0,2,A,0,1,A,G Scott,13,17,5,5,10,15,2,7,1,2,0,0,9.5,4.75,1.36,9.84,5,1.35,2019-2020
11101,E0,2020-07-17,West Ham,Watford,3,1,H,3,0,H,M Atkinson,10,14,4,3,11,11,9,3,0,2,0,0,2.4,3,3.3,2.42,3.04,3.31,2019-2020
11102,E0,2020-07-18,Norwich,Burnley,0,2,A,0,1,A,K Friend,6,23,2,8,9,16,6,8,0,0,2,0,3.2,3.4,2.25,3.32,3.33,2.25,2019-2020
11103,E0,2020-07-19,Bournemouth,Southampton,0,2,A,0,1,A,C Pawson,11,16,3,8,12,11,12,6,2,2,0,0,2.4,3.6,2.8,2.39,3.65,2.84,2019-2020
11104,E0,2020-07-19,Tottenham,Leicester,3,0,H,3,0,H,A Taylor,7,24,3,6,15,10,4,13,2,1,0,0,2.25,3.3,3.25,2.32,3.42,3.11,2019-2020
11105,E0,2020-07-20,Brighton,Newcastle,0,0,D,0,0,D,S Hooper,11,12,3,1,13,12,9,7,4,2,0,0,1.9,3.4,4.33,1.93,3.42,4.23,2019-2020
11106,E0,2020-07-20,Sheffield United,Everton,0,1,A,0,0,D,S Attwell,8,5,0,2,11,19,7,1,1,3,0,0,2.2,3.25,3.5,2.17,3.29,3.52,2019-2020
11107,E0,2020-07-20,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes,11,7,5,3,11,15,5,2,2,1,0,0,1.5,4,7.5,1.5,4.03,7.72,2019-2020
11108,E0,2020-07-21,Watford,Man City,0,4,A,0,2,A,M Oliver,2,26,0,10,14,11,0,8,2,0,0,0,8.5,5.5,1.33,8.62,5.6,1.33,2019-2020
11109,E0,2020-07-21,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,3.3,3.6,2.1,3.24,3.78,2.11,2019-2020
11110,E0,2020-07-22,Man United,West Ham,1,1,D,0,1,A,P Tierney,11,12,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11,1.24,6.38,11.56,2019-2020
11111,E0,2020-07-22,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner,10,10,7,5,8,11,6,0,1,0,0,0,2,3.75,3.5,2.04,3.7,3.51,2019-2020
11119,E0,2020-07-26,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor,3,14,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,7.6,4.99,1.4,2019-2020
11118,E0,2020-07-26,Man City,Norwich,5,0,H,2,0,H,C Pawson,31,5,10,4,7,4,9,0,1,1,0,0,1.08,11,26,1.07,12.8,30.42,2019-2020
11117,E0,2020-07-26,Leicester,Man United,0,2,A,0,0,D,M Atkinson,14,7,3,3,12,11,3,3,1,4,1,0,3.25,3.5,2.2,3.17,3.49,2.24,2019-2020
11116,E0,2020-07-26,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3,2.24,3.78,2.98,2019-2020
11120,E0,2020-07-26,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes,13,5,4,3,9,16,9,1,0,1,0,0,2.15,3.5,3.3,2.18,3.47,3.34,2019-2020
11114,E0,2020-07-26,Chelsea,Wolves,2,0,H,2,0,H,S Attwell,11,5,3,1,10,16,3,3,2,3,0,0,1.85,3.8,4,1.84,3.76,4.23,2019-2020
11113,E0,2020-07-26,Burnley,Brighton,1,2,A,1,1,D,J Moss,13,14,2,4,11,11,6,7,3,0,0,0,2.37,3.4,3,2.32,3.44,3.09,2019-2020
11112,E0,2020-07-26,Arsenal,Watford,3,2,H,3,1,H,M Dean,13,19,5,6,9,12,4,8,3,3,0,0,1.9,3.8,3.8,1.93,3.89,3.72,2019-2020
11115,E0,2020-07-26,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner,13,7,2,2,11,13,7,2,3,2,0,0,6,4.2,1.55,6.12,4.23,1.55,2019-2020
11121,E0,2020-07-26,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver,10,13,1,4,16,13,0,7,2,1,0,0,3,3.6,2.3,3.05,3.57,2.28,2019-2020
11125,E0,2020-09-12,West Ham,Newcastle,0,2,A,0,0,D,S Attwell,15,15,3,2,13,7,8,7,2,2,0,0,2.15,3.4,3.4,2.15,3.48,3.42,2020-2021
11124,E0,2020-09-12,Liverpool,Leeds,4,3,H,3,2,H,M Oliver,22,6,6,3,9,6,9,0,1,0,0,0,1.28,6,9.5,1.3,5.96,9.68,2020-2021
11122,E0,2020-09-12,Fulham,Arsenal,0,3,A,0,1,A,C Kavanagh,5,13,2,6,12,12,2,3,2,2,0,0,6,4.33,1.53,5.94,4.34,1.55,2020-2021
11123,E0,2020-09-12,Crystal Palace,Southampton,1,0,H,1,0,H,J Moss,5,9,3,5,14,11,7,3,2,1,0,0,3.1,3.25,2.37,3.18,3.22,2.39,2020-2021
11126,E0,2020-09-13,West Brom,Leicester,0,3,A,0,0,D,A Taylor,7,13,1,7,12,9,2,5,1,1,0,0,3.8,3.6,1.95,3.87,3.57,1.97,2020-2021
11127,E0,2020-09-13,Tottenham,Everton,0,1,A,0,0,D,M Atkinson,9,15,5,4,15,7,5,3,1,0,0,0,1.83,3.6,4.33,1.9,3.55,4.2,2020-2021
11128,E0,2020-09-14,Brighton,Chelsea,1,3,A,0,1,A,C Pawson,13,10,3,5,8,13,4,3,1,0,0,0,5,4.33,1.61,5.12,4.13,1.65,2020-2021
11129,E0,2020-09-14,Sheffield United,Wolves,0,2,A,0,2,A,M Dean,9,11,2,4,13,7,12,5,2,1,0,0,3.25,3.1,2.37,3.36,3,2.41,2020-2021
11130,E0,2020-09-19,Everton,West Brom,5,2,H,2,1,H,M Dean,17,6,7,4,9,11,11,1,1,0,0,1,1.5,4.2,6.5,1.54,4.25,6.3,2020-2021
11131,E0,2020-09-19,Leeds,Fulham,4,3,H,2,1,H,A Taylor,10,14,7,6,13,18,5,3,1,2,0,0,1.61,3.9,5.75,1.64,3.97,5.5,2020-2021
11132,E0,2020-09-19,Man United,Crystal Palace,1,3,A,0,1,A,M Atkinson,13,14,4,5,13,10,9,3,2,1,0,0,1.3,5.5,9.5,1.32,5.57,9.56,2020-2021
11133,E0,2020-09-19,Arsenal,West Ham,2,1,H,1,1,D,M Oliver,7,14,3,3,11,13,7,5,0,1,0,0,1.53,4.5,5.5,1.53,4.51,5.91,2020-2021
11137,E0,2020-09-20,Leicester,Burnley,4,2,H,1,1,D,L Mason,14,16,6,5,11,13,15,4,1,2,0,0,1.61,4,5.5,1.63,3.98,5.64,2020-2021
11136,E0,2020-09-20,Chelsea,Liverpool,0,2,A,0,0,D,P Tierney,5,18,3,6,10,6,1,11,0,0,1,0,3.1,3.6,2.2,3.15,3.72,2.18,2020-2021
11134,E0,2020-09-20,Southampton,Tottenham,2,5,A,1,1,D,D Coote,14,9,7,6,16,18,3,2,4,3,0,0,3,3.3,2.37,3.1,3.35,2.37,2020-2021
11135,E0,2020-09-20,Newcastle,Brighton,0,3,A,0,2,A,K Friend,6,13,0,6,16,15,7,1,3,0,0,1,2.6,3.1,2.87,2.68,3.15,2.82,2020-2021
11138,E0,2020-09-21,Aston Villa,Sheffield United,1,0,H,0,0,D,G Scott,18,4,2,1,12,13,10,4,3,1,0,1,2.7,3.1,2.75,2.71,3.19,2.75,2020-2021
11139,E0,2020-09-21,Wolves,Man City,1,3,A,0,2,A,A Marriner,10,14,1,9,6,8,4,6,0,3,0,0,6.5,4.33,1.5,6.11,4.35,1.54,2020-2021
11140,E0,2020-09-26,Brighton,Man United,2,3,A,1,1,D,C Kavanagh,18,7,5,3,18,16,7,1,4,2,0,0,4.75,3.75,1.72,4.83,3.75,1.75,2020-2021
