player_id,name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,team,yellow,red,npg,npxG,xGChain,xGBuildup
7711,David McGoldrick,2020,Sub,35,8,71,2409,7.605752557516098,1,1.116619188338518,17,Sheffield United,7,0,8,7.605752557516098,9.950739700347183,3.25369658973068
7711,David McGoldrick,2019,FW,28,2,45,1841,8.715958962216973,2,2.095127190463245,17,Sheffield United,2,0,2,8.715958962216973,12.238809522241354,3.0863607339560986
7712,Billy Sharp,2020,FW,16,3,9,723,2.9830773063004017,0,0.5832782126963139,4,Sheffield United,1,0,1,1.4607392735779283,2.650699596852064,0.6648954264819622
7712,Billy Sharp,2019,Sub,25,3,16,1045,4.138953751884401,2,3.0103288423269987,15,Sheffield United,1,1,3,4.138953751884401,5.812584816478193,1.0371485203504562
7713,Luke Freeman,2019,Sub,11,0,3,358,0.0576798990368843,0,0.1855609994381666,3,Sheffield United,2,0,0,0.0576798990368843,0.681845810264349,0.462127011269331
7714,Ben Osborn,2023,MC,24,0,4,1343,0.1790793510153889,2,1.075881354510784,13,Sheffield United,3,0,0,0.1790793510153889,3.0705280490219597,2.045230019837618
7714,Ben Osborn,2020,Sub,24,1,10,1607,1.090726202353835,0,2.5220146737992764,17,Sheffield United,1,0,1,1.090726202353835,6.371751420199871,4.42230891995132
7714,Ben Osborn,2019,Sub,13,0,3,586,0.1952103972434997,0,0.8878787830471992,7,Sheffield United,0,0,0,0.1952103972434997,2.3332080245018005,1.5885960310697556
7715,Simon Moore,2019,GK,2,0,0,180,0.0,0,0.0,0,Sheffield United,0,0,0,0.0,0.0294324997812509,0.0294324997812509
7721,Conor Hourihane,2020,MC,4,1,5,236,0.5679541006684303,1,0.919187881052494,5,Aston Villa,0,0,1,0.5679541006684303,0.6681756898760796,0.1905576959252357
7721,Conor Hourihane,2019,DMC,27,3,29,1549,1.62833839841187,5,5.731440666131675,38,Aston Villa,4,0,3,1.62833839841187,6.0079372227191925,3.157471826300025
7722,Trézéguet,2021,Sub,1,0,1,8,0.0504834987223148,0,0.0,0,Aston Villa,0,0,0,0.0504834987223148,0.4643720090389251,0.4138889908790588
7722,Trézéguet,2020,FWR,21,2,35,1175,3.979033894836903,1,2.1475658286362886,13,Aston Villa,0,0,2,3.979033894836903,7.027214404195547,1.9039336424320936
7722,Trézéguet,2019,MR,34,6,50,1955,5.345048896037042,1,0.958256809040904,21,Aston Villa,2,1,6,5.345048896037042,6.641214028932154,2.6114307940006256
7723,John McGinn,2024,AML,5,0,5,368,0.4418043307960033,0,0.0,0,Aston Villa,1,0,0,0.4418043307960033,2.236679043620825,1.834592256695032
7723,John McGinn,2023,AML,35,6,40,3053,4.672283694148064,4,5.626847393810749,45,Aston Villa,9,1,6,4.672283694148064,20.780676677823067,13.845141869038343
7723,John McGinn,2022,MC,34,1,42,2692,1.9473767010495069,3,3.408585306257009,18,Aston Villa,7,0,1,1.9473767010495069,10.670297458767893,6.900125402957201
7723,John McGinn,2021,DMC,35,3,43,3099,1.8280723309144375,4,5.359244130551815,53,Aston Villa,8,0,3,1.8280723309144375,12.840360780246556,8.202694385312498
7723,John McGinn,2020,MC,37,3,45,3330,2.166595708578825,5,3.501758733764291,42,Aston Villa,12,0,3,2.166595708578825,14.868273419328034,9.94562083017081
7723,John McGinn,2019,MC,28,3,55,2323,3.9825734980404377,3,2.617758873850107,37,Aston Villa,3,0,3,3.9825734980404377,9.97086264193058,5.289587929844856
7724,Wesley,2021,Sub,1,0,0,1,0.0,0,0.0,0,Aston Villa,0,0,0,0.0,0.0,0.0
7724,Wesley,2020,Sub,3,0,1,14,0.0328821986913681,0,0.0,0,Aston Villa,0,0,0,0.0328821986913681,0.1182354018092155,0.0853532031178474
7724,Wesley,2019,FW,21,5,36,1806,7.270562741905451,1,0.8836157005280256,11,Aston Villa,3,0,5,6.509392712265253,8.007937798276544,2.6747633749619126
7725,Jonathan Kodjia,2019,Sub,6,0,2,96,0.1586540043354034,0,0.082373596727848,1,Aston Villa,1,0,0,0.1586540043354034,0.3279522024095058,0.0869246982038021
7726,Ezri Konsa Ngoyo,2024,DC,5,1,2,450,0.4062995910644531,0,0.0388555265963077,1,Aston Villa,0,0,1,0.4062995910644531,2.3951785787940025,2.015490345656872
7726,Ezri Konsa Ngoyo,2023,DC,35,1,19,3090,2.3284507524222136,0,0.6873185783624649,8,Aston Villa,5,0,1,2.3284507524222136,14.659921541810036,13.562622778117657
7726,Ezri Konsa Ngoyo,2022,DC,38,0,8,3325,0.8061013985425234,0,1.4513042895123365,8,Aston Villa,6,0,0,0.8061013985425234,10.92092332523316,10.34645892959088
7726,Ezri Konsa Ngoyo,2021,DC,29,2,14,2494,1.206902057863772,0,0.270699905231595,4,Aston Villa,4,2,2,1.206902057863772,4.54279619269073,4.291604299098253
7726,Ezri Konsa Ngoyo,2020,DC,36,2,22,3192,3.2915586698800325,0,0.0931767001748085,2,Aston Villa,3,0,2,3.2915586698800325,3.4295510537922382,3.381944954395294
7726,Ezri Konsa Ngoyo,2019,Sub,25,1,11,2054,1.669818784110248,2,0.8850580882281065,11,Aston Villa,3,0,1,1.669818784110248,2.9527189023792744,2.5491498187184334
7727,Henri Lansbury,2019,Sub,10,0,2,186,0.0532290004193782,0,0.0657937973737716,2,Aston Villa,0,0,0,0.0532290004193782,0.4618247896432876,0.3610349893569946
7752,Gabriel Martinelli,2024,FWL,5,0,2,346,0.3359852060675621,1,1.4444464072585106,9,Arsenal,0,0,0,0.3359852060675621,2.2697315141558647,1.235750287771225
7752,Gabriel Martinelli,2023,FWL,35,6,58,2056,7.119670176878572,4,5.322934284806252,46,Arsenal,1,0,6,7.119670176878572,16.80896869674325,6.638341135345399
7752,Gabriel Martinelli,2022,AML,36,15,79,2851,10.538134384900331,5,9.349485490471125,59,Arsenal,3,0,15,10.538134384900331,25.15087455138564,9.32091725245118
7752,Gabriel Martinelli,2021,AML,29,6,51,1877,8.86431922391057,6,4.084666876122356,34,Arsenal,1,1,5,8.103149194270372,10.528596667572856,2.5605143029242754
7752,Gabriel Martinelli,2020,Sub,14,2,20,581,3.252447366714477,1,1.7456525303423405,9,Arsenal,0,0,2,3.252447366714477,6.1597150303423405,1.7565969750285149
7752,Gabriel Martinelli,2019,Sub,14,3,12,643,2.2424831092357635,0,0.1135419011116027,2,Arsenal,1,0,3,2.2424831092357635,2.9959328081458807,0.639907518401742
7753,James Justin,2024,DR,5,0,3,450,0.2262532897293567,0,0.0542508922517299,2,Leicester,0,0,0,0.2262532897293567,0.7684953836724162,0.7055191500112414
7753,James Justin,2022,DML,14,0,5,1257,0.1448470018804073,0,0.3056566026061773,7,Leicester,0,0,0,0.1448470018804073,3.2727428637444973,2.889558166265488
7753,James Justin,2021,Sub,13,0,5,993,0.5318179950118065,0,0.8498176038265228,9,Leicester,0,0,0,0.5318179950118065,5.432251468300819,4.53668899089098
7753,James Justin,2020,DL,23,2,9,2070,1.517482303082943,1,2.0591367334127426,19,Leicester,4,0,2,1.517482303082943,7.665662251412868,5.505036529153585
7753,James Justin,2019,Sub,13,0,7,1005,0.2678807023912668,1,1.0798513926565647,12,Leicester,1,0,0,0.2678807023912668,4.534260958433151,3.3317906484007835
7762,Jean-Ricner Bellegarde,2024,AMC,5,1,4,362,0.2258245050907135,0,0.1882783435285091,3,Wolverhampton Wanderers,1,0,1,0.2258245050907135,1.365978166460991,1.1042251251637936
7762,Jean-Ricner Bellegarde,2023,AMC,22,2,15,938,1.361364832147956,1,0.9551639519631864,12,Wolverhampton Wanderers,0,1,2,1.361364832147956,3.1770667880773544,1.5232742801308632
7768,Mason Mount,2024,AMC,2,0,2,109,0.5107078030705452,0,0.0507326796650886,2,Manchester United,1,0,0,0.5107078030705452,1.0316034629940989,0.4701629877090454
7768,Mason Mount,2023,MC,14,1,5,501,0.6238168478012085,0,0.3742097811773419,6,Manchester United,2,0,1,0.6238168478012085,3.08113169670105,2.231110103428364
7768,Mason Mount,2022,FWR,24,3,33,1682,2.1364672761410475,2,3.0019248109310865,29,Chelsea,4,0,3,2.1364672761410475,7.29792560543865,4.296191993169487
7768,Mason Mount,2021,AMC,32,11,76,2367,8.522430308163166,10,7.21291824337095,58,Chelsea,4,0,10,7.7612572982907295,18.23220883309841,7.473151002079248
7768,Mason Mount,2020,AMC,36,6,82,2891,6.884881563484669,5,9.847691288217902,87,Chelsea,2,0,5,6.123712250962853,21.69607226829976,12.443154769949617
7768,Mason Mount,2019,AMC,37,7,78,2894,7.497828083112836,5,5.258457243442535,52,Chelsea,3,0,7,7.497828083112836,16.875008672475815,8.520661786198616
7814,Taiwo Awoniyi,2024,Sub,3,0,1,21,0.108155757188797,0,0.0,0,Nottingham Forest,0,0,0,0.108155757188797,0.2510276138782501,0.1428718566894531
7814,Taiwo Awoniyi,2023,Sub,20,6,22,1066,5.060870740562677,3,1.6294344998896122,10,Nottingham Forest,2,0,6,5.060870740562677,6.060688458383083,1.5500111253932118
7814,Taiwo Awoniyi,2022,Sub,27,10,35,1426,8.0510318800807,1,1.02802275121212,10,Nottingham Forest,2,0,10,8.0510318800807,7.681166335940361,0.7168999258428812
7817,Zack Steffen,2021,GK,1,0,0,90,0.0,0,0.0,0,Manchester City,0,0,0,0.0,0.3352589905261993,0.3352589905261993
7817,Zack Steffen,2020,GK,1,0,0,90,0.0,0,0.0,0,Manchester City,0,0,0,0.0,0.3497349917888641,0.3497349917888641
7822,Dennis Srbeny,2019,Sub,8,1,2,29,0.4821471013128757,0,0.0,0,Norwich,0,0,1,0.4821471013128757,0.4334110021591186,0.0
7823,Jack Stacey,2022,DML,10,0,1,288,0.0468770004808902,0,0.0,0,Bournemouth,2,0,0,0.0468770004808902,0.1937649995088577,0.1468879990279674
7823,Jack Stacey,2019,DR,19,0,5,1553,0.5616067014634609,2,2.4069034699350595,10,Bournemouth,2,0,0,0.5616067014634609,5.176835509948432,3.1207157438620925
7891,Renan Lodi,2022,DL,28,0,15,2236,0.751506220549345,1,1.318730404600501,13,Nottingham Forest,7,0,0,0.751506220549345,2.764841167256236,1.8108528461307287
7892,João Félix,2024,Sub,4,1,5,93,0.4624244924634695,0,0.0,0,Chelsea,1,0,1,0.4624244924634695,0.6570354346185923,0.1946109253913164
7892,João Félix,2022,FW,16,4,46,953,4.288620352745056,0,0.6466051954776049,6,Chelsea,1,1,4,4.288620352745056,5.620456300675869,2.0359091740101576
7902,Matthijs de Ligt,2024,Sub,5,1,5,272,1.0373350083827972,0,0.0192633774131536,1,Manchester United,1,0,1,1.0373350083827972,0.8551058769226074,0.8551058769226074
7904,Caoimhin Kelleher,2024,GK,1,0,0,90,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.5834342241287231,0.5834342241287231
7904,Caoimhin Kelleher,2023,GK,10,0,0,900,0.0,0,0.0448078326880931,1,Liverpool,0,0,0,0.0,3.1609220281243324,3.1609220281243324
7904,Caoimhin Kelleher,2022,GK,1,0,0,90,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.0,0.0
7904,Caoimhin Kelleher,2021,GK,2,0,0,180,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.3326799944043159,0.3326799944043159
7904,Caoimhin Kelleher,2020,GK,2,0,0,180,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.4479269981384277,0.4479269981384277
7921,Felipe,2023,Sub,7,0,3,369,0.17141835950315,0,0.0380167607218027,2,Nottingham Forest,3,0,0,0.17141835950315,1.4830044843256474,1.4425167199224234
7921,Felipe,2022,Sub,16,0,13,1427,1.246483264490962,1,1.502428017556667,7,Nottingham Forest,4,0,0,1.246483264490962,2.322425527498126,2.1818392034620047
7927,Sofyan Amrabat,2023,Sub,21,0,3,922,0.0737247169017791,0,0.2675175704061985,6,Manchester United,6,0,0,0.0737247169017791,2.209341010078788,2.053303020074964
7931,Takehiro Tomiyasu,2023,Sub,22,2,17,1106,1.6189159248024223,1,0.5923872366547585,6,Arsenal,0,1,2,1.6189159248024223,3.8184002935886383,3.4134652838110924
7931,Takehiro Tomiyasu,2022,Sub,21,0,3,632,0.1446346025913953,1,0.6008766107261181,4,Arsenal,2,0,0,0.1446346025913953,2.292558498680592,2.1198897063732147
7931,Takehiro Tomiyasu,2021,DR,21,0,11,1688,0.3872380005195737,1,0.9992056842893362,12,Arsenal,2,0,0,0.3872380005195737,8.340697228908539,7.47922095656395
7943,Igor Julio,2023,DC,24,0,5,1640,0.2177427187561988,0,0.623787728138268,7,Brighton,4,0,0,0.2177427187561988,10.448413725942371,10.266164284199476
7958,Sandro Tonali,2024,Sub,3,0,3,74,0.2764241881668567,0,0.0150175029411911,1,Newcastle United,0,0,0,0.2764241881668567,0.5946799516677856,0.445745438337326
7958,Sandro Tonali,2023,MC,8,1,3,436,0.8581285923719406,0,0.5521692577749491,7,Newcastle United,2,0,1,0.8581285923719406,3.416136920452118,2.1788286715745926
7967,Anssumane Fati,2023,Sub,19,2,26,456,3.8195773735642433,0,0.6551500093191862,6,Brighton,2,0,2,3.8195773735642433,5.572026334702969,1.621451124548912
7983,Daniel N'Lundulu,2020,Sub,13,0,1,82,0.0264672990888357,0,0.0303087998181581,1,Southampton,0,0,0,0.0264672990888357,0.0567760989069938,0.0264672990888357
7988,Billy Gilmour,2024,Sub,2,0,1,94,0.0845430567860603,0,0.0,0,Brighton,0,0,0,0.0845430567860603,1.1755258962512016,1.1755258962512016
7988,Billy Gilmour,2023,Sub,30,0,25,2154,0.7286842339672148,1,2.0903379926458,22,Brighton,8,1,0,0.7286842339672148,17.74679738096893,16.257044926285744
7988,Billy Gilmour,2022,Sub,14,0,6,515,0.3644320666790008,1,0.3617988973855972,2,Brighton,1,0,0,0.3644320666790008,4.023554973304272,3.337106022983789
7988,Billy Gilmour,2021,MC,24,0,18,1864,0.8399608237668872,1,1.0502577098086476,25,Norwich,2,0,0,0.8399608237668872,4.431802229955792,3.5529233319684863
7988,Billy Gilmour,2020,Sub,5,0,1,256,0.0511342994868755,0,0.1236583013087511,3,Chelsea,0,0,0,0.0511342994868755,0.5436723902821541,0.4064304009079933
7988,Billy Gilmour,2019,Sub,6,0,1,190,0.0284273996949195,0,0.1880254000425338,4,Chelsea,0,0,0,0.0284273996949195,1.926146686077118,1.738118976354599
7990,Christoph Zimmermann,2021,DC,3,0,2,162,0.0377138992771506,0,0.0,0,Norwich,0,0,0,0.0377138992771506,0.2552001010626554,0.2277145013213157
7990,Christoph Zimmermann,2019,DC,17,0,6,1424,0.2578012077137828,1,0.0752718988806009,2,Norwich,3,0,0,0.2578012077137828,2.7542934771627188,2.708892673254013
7991,Aaron Connolly,2021,Sub,4,0,2,152,0.5994888693094254,0,0.3804109990596771,1,Brighton,0,0,0,0.5994888693094254,1.0079350173473358,0.0280345994979143
7991,Aaron Connolly,2020,Sub,17,2,23,799,4.464138314127922,1,0.1607838999480009,6,Brighton,0,0,2,4.464138314127922,4.7834921311587095,0.1912250071763992
7991,Aaron Connolly,2019,Sub,24,3,36,1279,4.553528117015958,1,0.56201739795506,6,Brighton,0,0,3,4.553528117015958,4.356781048700213,0.3541994988918304
8016,Matthew Longstaff,2020,Sub,5,0,0,376,0.0,0,0.3137080036103725,2,Newcastle United,0,0,0,0.0,0.4224845133721828,0.1087761968374252
8016,Matthew Longstaff,2019,MC,9,2,4,564,0.6965182982385159,0,0.18956118542701,3,Newcastle United,1,0,2,0.6965182982385159,1.1064835712313652,0.2506944965571165
8017,Alex Kral,2021,Sub,1,0,0,1,0.0,0,0.0,0,West Ham,0,0,0,0.0,0.0,0.0
8020,Steven Alzate,2021,DMC,9,0,1,410,0.081243596971035,0,0.1467899978160858,2,Brighton,0,0,0,0.081243596971035,0.919185608625412,0.919185608625412
8020,Steven Alzate,2020,MC,15,1,7,905,0.8340353071689606,0,0.922801772132516,11,Brighton,2,0,1,0.8340353071689606,3.51955481711775,2.386690203100443
8020,Steven Alzate,2019,DML,19,0,13,1175,1.0576836168766022,0,0.8152610920369625,14,Brighton,1,0,0,1.0576836168766022,3.4897162094712257,1.8680191319435837
8021,Adam Idah,2021,Sub,17,1,14,611,1.9293015375733376,1,0.4609228000044822,5,Norwich,0,0,1,1.9293015375733376,2.403534699231386,0.5110170058906078
8021,Adam Idah,2019,Sub,12,0,6,197,0.826487498357892,0,0.0150213995948433,1,Norwich,0,0,0,0.826487498357892,0.8555931970477104,0.014084399677813
8022,Michael McGovern,2019,Sub,2,0,0,159,0.0,0,0.0,0,Norwich,0,0,0,0.0,0.1004979982972145,0.1004979982972145
8026,Raphinha,2021,MR,35,11,87,2940,10.23054376989603,3,6.939143891446292,64,Leeds,7,0,7,7.1858687195926905,17.002546676434577,6.288568283431232
8026,Raphinha,2020,Sub,30,6,67,2369,6.219142932444811,9,9.524861674755812,65,Leeds,3,0,6,6.219142932444811,16.79277704656124,6.679692381992936
8040,Marvelous Nakamba,2023,MC,13,0,5,1140,0.1364169279113412,0,0.3258170820772648,7,Luton,5,0,0,0.1364169279113412,3.025253765285015,2.7535953894257545
8040,Marvelous Nakamba,2021,DMC,16,0,0,905,0.0,0,0.0453882999718189,2,Aston Villa,5,0,0,0.0,1.7517936192452908,1.7517936192452908
8040,Marvelous Nakamba,2020,Sub,13,0,2,757,0.0330834994092583,0,0.0593339018523693,2,Aston Villa,3,0,0,0.0330834994092583,0.8930104114115238,0.8114348081871867
8040,Marvelous Nakamba,2019,MC,29,0,7,1836,0.1315447017550468,0,0.5477455705404282,12,Aston Villa,5,0,0,0.1315447017550468,4.796767007559538,4.29724601842463
8044,Joshua Zirkzee,2024,Sub,5,1,8,312,2.403178509324789,0,0.559780590236187,5,Manchester United,1,0,1,2.403178509324789,3.287148661911488,0.3766416311264038
8045,Eric Garcia,2020,DC,6,0,2,378,0.0746367014944553,0,0.0083229895681142,1,Manchester City,0,0,0,0.0746367014944553,0.8594749793410301,0.7848389744758606
8045,Eric Garcia,2019,Sub,13,0,2,780,0.6039479970932007,0,0.2226091958582401,2,Manchester City,1,0,0,0.6039479970932007,4.964903242886066,4.964903242886066
8046,Kieron Freeman,2019,Sub,2,0,0,5,0.0,0,0.0,0,Sheffield United,0,0,0,0.0,0.0235219001770019,0.0235219001770019
8061,Leon Clarke,2019,Sub,2,0,1,29,0.4281300008296966,0,0.0,0,Sheffield United,0,0,0,0.4281300008296966,0.4880920052528381,0.0599619001150131
8066,Arnaut Danjuma Groeneveld,2023,Sub,14,1,25,572,3.4230369105935097,0,0.8538514971733093,6,Everton,0,0,1,3.4230369105935097,4.255711138248444,0.0953724831342697
8066,Arnaut Danjuma Groeneveld,2022,Sub,9,1,6,151,0.6234146766364574,0,0.0274659004062414,1,Tottenham,0,0,1,0.6234146766364574,1.085426764562726,0.4620120506733656
8066,Arnaut Danjuma Groeneveld,2019,Sub,14,0,13,614,1.048506997525692,0,0.163910299539566,5,Bournemouth,0,0,0,1.048506997525692,1.204533277079463,0.2690832037478685
8067,Reece James,2023,DMR,10,0,7,422,0.3389957156032324,2,2.679515279829502,11,Chelsea,0,2,0,0.3389957156032324,3.0341393500566483,1.8427834287285805
8067,Reece James,2022,DMR,16,1,16,1242,1.0140665946528316,1,3.066504817456007,21,Chelsea,4,0,1,1.0140665946528316,5.8419587938115,4.731684633530676
8067,Reece James,2021,Sub,26,5,37,1866,2.543486515060067,9,7.030302457511425,48,Chelsea,4,1,5,2.543486515060067,15.98188834823668,11.94055711850524
8067,Reece James,2020,DR,32,1,35,2355,1.534597285091877,2,3.64997741766274,42,Chelsea,3,0,1,1.534597285091877,11.71861541364342,9.588870281353593
8067,Reece James,2019,Sub,24,0,18,1512,0.8192672096192837,2,3.1814127191901207,25,Chelsea,1,0,0,0.8192672096192837,7.329811029136181,6.209262028336525
8075,Brandon Williams,2021,DL,26,0,4,2120,0.1553078973665833,1,1.9216502672061324,21,Norwich,8,0,0,0.1553078973665833,4.284037738107145,3.1663006637245417
8075,Brandon Williams,2020,Sub,4,0,1,185,0.2694489955902099,0,0.0312060993164777,1,Manchester United,0,0,0,0.2694489955902099,1.078246084973216,0.8087981026619673
8075,Brandon Williams,2019,Sub,17,1,6,1005,0.9978841207921504,0,0.6670696008950472,13,Manchester United,6,0,1,0.9978841207921504,5.710483204573393,4.348553186282516
8080,Akin Famewo,2019,Sub,1,0,0,1,0.0,0,0.0,0,Norwich,0,0,0,0.0,0.0,0.0
8082,David Martin,2019,GK,5,0,0,436,0.0,0,0.0,0,West Ham,1,0,0,0.0,0.1621192023158073,0.1621192023158073
8089,Kieran Tierney,2022,Sub,27,0,7,733,0.3038469729945063,1,0.2897520996630192,4,Arsenal,0,0,0,0.3038469729945063,3.40417211316526,2.8529709093272686
8089,Kieran Tierney,2021,DL,22,1,15,1926,0.6144815096631646,3,1.246632007881999,20,Arsenal,0,0,1,0.6144815096631646,6.7281964011490345,5.27379622682929
8089,Kieran Tierney,2020,DC,27,1,15,2305,0.3866765992715955,3,3.8238940481096506,31,Arsenal,4,0,1,0.3866765992715955,8.635928499512374,5.60839013569057
8089,Kieran Tierney,2019,DL,15,1,6,996,0.2283623944967985,1,0.7536174207925797,6,Arsenal,2,0,1,0.2283623944967985,2.8807710334658623,2.309806341305375
8090,Lloyd Kelly,2024,Sub,5,0,1,209,0.1306849271059036,1,0.3348408639431,1,Newcastle United,1,0,0,0.1306849271059036,0.6700900942087173,0.3352492302656173
8090,Lloyd Kelly,2023,Sub,23,0,4,1567,0.3132251426577568,1,1.6466527543962002,9,Bournemouth,2,0,0,0.3132251426577568,5.733856109902263,4.144671676680446
8090,Lloyd Kelly,2022,DC,23,0,3,2044,0.1227391017600894,2,0.3940800903365016,7,Bournemouth,3,0,0,0.1227391017600894,2.421963883563876,2.336171578615904
8090,Lloyd Kelly,2019,Sub,8,0,1,634,0.0356754995882511,0,0.1382219940423965,1,Bournemouth,2,0,0,0.0356754995882511,0.6540593802928925,0.5158373862504959
8109,Niels Nkounkou,2020,DL,2,0,1,80,0.0169597994536161,0,0.0,0,Everton,1,0,0,0.0169597994536161,0.0309576001018285,0.0139977997168898
8119,Boubacar Traore,2023,Sub,24,0,11,760,0.2670730333775282,0,0.2813335740938782,5,Wolverhampton Wanderers,4,0,0,0.2670730333775282,3.788605699315667,3.4077476616948843
8119,Boubacar Traore,2022,Sub,10,0,3,399,0.0458009000867605,1,0.3329919874668121,1,Wolverhampton Wanderers,2,0,0,0.0458009000867605,1.037588693201542,0.6710336841642857
8127,Amad Diallo Traore,2024,AMR,5,1,6,334,0.4856480536982417,1,0.9716143067926168,12,Manchester United,1,0,1,0.4856480536982417,2.693861246109009,1.7194551229476929
8127,Amad Diallo Traore,2023,Sub,9,1,10,375,0.5594709701836109,1,1.0110422410070896,10,Manchester United,1,0,1,0.5594709701836109,2.2942124884575605,1.4572133403271437
8127,Amad Diallo Traore,2020,AMR,3,0,1,172,0.0358977988362312,1,0.423180591315031,2,Manchester United,0,0,0,0.0358977988362312,0.8719336204230785,0.4128549993038177
8129,Riccardo Calafiori,2024,Sub,3,1,1,114,0.0183956138789653,0,0.0,0,Arsenal,0,0,1,0.0183956138789653,0.1849800571799278,0.1665844470262527
8145,Troy Parrott,2019,Sub,2,0,0,3,0.0,0,0.0,0,Tottenham,0,0,0,0.0,0.0,0.0
8150,Anthony Gordon,2024,FWL,5,1,6,428,1.155126765370369,0,1.1214625798165798,12,Newcastle United,0,0,1,1.155126765370369,1.615166649222374,0.2696235701441765
8150,Anthony Gordon,2023,FWL,35,11,81,2956,11.293779235333204,10,8.833045985549688,56,Newcastle United,10,1,10,10.53261036798358,26.570194900035855,11.442161984741688
